book,bookLabel,authorLabel,genres,firstPublication,sco_uri
http://www.wikidata.org/entity/Q1101819,The Second Jungle Book,Rudyard Kipling,children's novel,1895-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-second-jungle-book/
http://www.wikidata.org/entity/Q1090444,An Outcast of the Islands,Joseph Conrad,novel,1896-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/conrad-outcast-islands/
http://www.wikidata.org/entity/Q5724762,Smoke,Ivan Turgenev,novel,1867-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/turgenev-smoke/
http://www.wikidata.org/entity/Q7728785,The Damnation of Theron Ware,Harold Frederic,novel,1896-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/frederic-damnation-theron-ware/
http://www.wikidata.org/entity/Q3224800,The Figure in the Carpet,Henry James,short story,1896-02-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-figure-carpet/
http://www.wikidata.org/entity/Q2066902,The Wheels of Chance,H. G. Wells,comic novel,1896-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-wheels-chance/
http://www.wikidata.org/entity/Q1035138,Captains Courageous,Rudyard Kipling,novel,1897-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-captains-courageous/
http://www.wikidata.org/entity/Q41542,Dracula,Bram Stoker,invasion literature;horror novel;vampire novel;Gothic fiction;epistolary novel,1897-05-26 00:00:00,https://shakespeareandco.princeton.edu/books/stoker-dracula/
http://www.wikidata.org/entity/Q3819426,The Happy Hypocrite,Max Beerbohm,,1896-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/beerbohm-happy-hypocrite/
http://www.wikidata.org/entity/Q71047909,The Invisible Man,H. G. Wells,,1897-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-invisible-man/
http://www.wikidata.org/entity/Q3809486,The Spoils of Poynton,Henry James,novel,1897-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-spoils-poynton/
http://www.wikidata.org/entity/Q2943614,What Maisie Knew,Henry James,novel,1897-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-maisie-knew/
http://www.wikidata.org/entity/Q5363788,Elizabeth and Her German Garden,Elizabeth von Arnim,novel,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/arnim-elizabeth-german-garden/
http://www.wikidata.org/entity/Q3151490,Tales of Unrest,Joseph Conrad,short story,1898-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/conrad-tales-unrest/
http://www.wikidata.org/entity/Q7729141,The Day's Work,Rudyard Kipling,short story,1898-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-days-work/
http://www.wikidata.org/entity/Q42185785,The Little Minister,J. M. Barrie,,,https://shakespeareandco.princeton.edu/books/barrie-little-minister/
http://www.wikidata.org/entity/Q7756712,The Perfect Wagnerite,George Bernard Shaw,music journalism,1898-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shaw-perfect-wagnerite/
http://www.wikidata.org/entity/Q625923,The Turn of the Screw,Henry James,speculative fiction novel;novella;Gothic fiction;horror literature;ghost story,1898-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-turn-screw/
http://www.wikidata.org/entity/Q1143075,An Ideal Husband,Oscar Wilde,comedy,1899-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wilde-ideal-husband/
http://www.wikidata.org/entity/Q42189788,Fables in Slang,George Ade,,1899-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/ade-fables-slang/
http://www.wikidata.org/entity/Q1062365,Hunger,Knut Hamsun,novel,1890-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hamsun-hunger/
http://www.wikidata.org/entity/Q3275960,Mademoiselle de Maupin,Théophile Gautier,epistolary novel,1835-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/gautier-mademoiselle-maupin/
http://www.wikidata.org/entity/Q11772710,McTeague,Frank Norris,novel,1899-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/norris-mcteague/
http://www.wikidata.org/entity/Q3484772,Plain Tales from the Hills,Rudyard Kipling,,1888-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-plain-tales-hills/
http://www.wikidata.org/entity/Q3867271,The Awkward Age,Henry James,novel,1899-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-awkward-age/
http://www.wikidata.org/entity/Q7738010,The Greater Inclination,Edith Wharton,,,https://shakespeareandco.princeton.edu/books/wharton-greater-inclination/
http://www.wikidata.org/entity/Q4657879,A Little Tour in France,Henry James,travel literature,1884-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-little-tour-france/
http://www.wikidata.org/entity/Q727408,Lord Jim,Joseph Conrad,psychological novel,1900-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/conrad-lord-jim/
http://www.wikidata.org/entity/Q58416767,Love and Mr. Lewisham,H. G. Wells,,1899-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-love-mr-lewisham/
http://www.wikidata.org/entity/Q4354019,Sailing Alone Around the World,Joshua Slocum,autobiography,1900-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/slocum-sailing-alone-around/
http://www.wikidata.org/entity/Q1286961,Sister Carrie,Theodore Dreiser,novel,1900-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/dreiser-sister-carrie/
http://www.wikidata.org/entity/Q97684046,Tales of the Unexpected,H. G. Wells,,1924-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-tales-unexpected/
http://www.wikidata.org/entity/Q7767021,The Strenuous Life,Theodore Roosevelt,,,https://shakespeareandco.princeton.edu/books/roosevelt-strenuous-life/
http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz,L. Frank Baum,speculative fiction novel;children's novel;speculative fiction novel;children's novel,1900-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/baum-wizard-oz/
http://www.wikidata.org/entity/Q948984,Three Men on the Bummel,Jerome K. Jerome,comic novel,1900-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/jerome-three-men-bummel/
http://www.wikidata.org/entity/Q589868,Kim,Rudyard Kipling,espionage novel,1901-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-kim/
http://www.wikidata.org/entity/Q16653725,The Defendant,G. K. Chesterton,essay,1901-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-defendant/
http://www.wikidata.org/entity/Q30474306,The First Men in the Moon,H. G. Wells,,1901-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-first-men-moon/
http://www.wikidata.org/entity/Q51499467,The Life of the Bee,Maurice Maeterlinck,,1901-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/maeterlinck-life-bee/
http://www.wikidata.org/entity/Q2743868,The Sacred Fount,Henry James,novel,1901-02-06 00:00:00,https://shakespeareandco.princeton.edu/books/james-sacred-fount/
http://www.wikidata.org/entity/Q7797696,Three Plays for Puritans,George Bernard Shaw,,,https://shakespeareandco.princeton.edu/books/shaw-three-plays-puritans/
http://www.wikidata.org/entity/Q339852,A Daughter of the Snows,Jack London,novel,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/london-daughter-snows/
http://www.wikidata.org/entity/Q4767661,Anna of the Five Towns,Arnold Bennett,novel,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bennett-anna-five-towns/
http://www.wikidata.org/entity/Q3232379,Children of the Frost,Jack London,,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/london-children-frost/
http://www.wikidata.org/entity/Q1247723,Just So Stories,Rudyard Kipling,children's literature,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-just-stories/
http://www.wikidata.org/entity/Q1248928,The Admirable Crichton,J. M. Barrie,comedy,,https://shakespeareandco.princeton.edu/books/barrie-admirable-crichton/
http://www.wikidata.org/entity/Q45192,The Hound of the Baskervilles,Arthur Conan Doyle,crime novel;detective novel;mystery novel,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/doyle-hound-baskervilles/
http://www.wikidata.org/entity/Q174626,The Immoralist,André Gide,novel;LGBT literature,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/gide-immoralist/
http://www.wikidata.org/entity/Q732360,The Little White Bird,J. M. Barrie,fictional diary;fairytale fantasy;speculative fiction novel;fictional diary;fairytale fantasy;speculative fiction novel,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/barrie-little-white-bird/
http://www.wikidata.org/entity/Q5050817,The Sea Lady,H. G. Wells,speculative fiction novel,1902-07-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-sea-lady/
http://www.wikidata.org/entity/Q2605035,The Varieties of Religious Experience,William James,essay,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-varieties-religious-experience/
http://www.wikidata.org/entity/Q1557588,The Wings of the Dove,Henry James,novel,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-wings-dove/
http://www.wikidata.org/entity/Q1329329,Typhoon,Joseph Conrad,adventure novel,1902-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/conrad-typhoon/
http://www.wikidata.org/entity/Q725409,Man and Superman,George Bernard Shaw,,,https://shakespeareandco.princeton.edu/books/shaw-man-superman/
http://www.wikidata.org/entity/Q16386886,Mankind in the Making,H. G. Wells,,1903-09-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-mankind-making/
http://www.wikidata.org/entity/Q1145074,Sex and Character,Otto Weininger,essay,1903-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/weininger-sex-character/
http://www.wikidata.org/entity/Q650571,The Ambassadors,Henry James,novel,1903-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-ambassadors/
http://www.wikidata.org/entity/Q476871,The Call of the Wild,Jack London,adventure novel,1903-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/london-call-wild/
http://www.wikidata.org/entity/Q19087229,The Five Nations,Rudyard Kipling,,1903-10-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-five-nations/
http://www.wikidata.org/entity/Q255074,The Way of All Flesh,Samuel Butler,novel,1903-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/butler-way-flesh/
http://www.wikidata.org/entity/Q4233781,Cabbages and Kings,O. Henry,novel,1904-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/henry-cabbages-kings/
http://www.wikidata.org/entity/Q18121821,Heart of the West,O. Henry,,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/henry-heart-west/
http://www.wikidata.org/entity/Q19089206,Original Plays,W. S. Gilbert,,1876-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/gilbert-original-plays/
http://www.wikidata.org/entity/Q478381,The Cherry Orchard,Anton Chekhov,tragicomedy,1904-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chekhov-cherry-orchard/
http://www.wikidata.org/entity/Q7731298,The Dynasts,Thomas Hardy,,1904-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-dynasts/
http://www.wikidata.org/entity/Q1215802,The Food of the Gods and How It Came to Earth,H. G. Wells,science fiction novel,1904-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-food-gods-came/
http://www.wikidata.org/entity/Q1248585,The Golden Bowl,Henry James,novel,1904-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-golden-bowl/
http://www.wikidata.org/entity/Q3790793,The Island Pharisees,John Galsworthy,novel,1904-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/galsworthy-island-pharisees/
http://www.wikidata.org/entity/Q3792823,The Napoleon of Notting Hill,G. K. Chesterton,political novel;dystopian novel,1904-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-napoleon-notting-hill/
http://www.wikidata.org/entity/Q7769450,The Tinker's Wedding,John Millington Synge,,,https://shakespeareandco.princeton.edu/books/synge-tinkers-wedding/
http://www.wikidata.org/entity/Q1249074,A Modern Utopia,H. G. Wells,novel,1905-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-modern-utopia/
http://www.wikidata.org/entity/Q1249459,De Profundis,Oscar Wilde,carta,1905-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wilde-profundis/
http://www.wikidata.org/entity/Q5738287,Heretics,G. K. Chesterton,essay,1905-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-heretics/
http://www.wikidata.org/entity/Q3221512,The Club of Queer Trades,G. K. Chesterton,crime novel,1905-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-club-queer-trades/
http://www.wikidata.org/entity/Q6474536,The House of Mirth,Edith Wharton,novel,1905-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wharton-house-mirth/
http://www.wikidata.org/entity/Q7747205,The Life of Reason,George Santayana,,,https://shakespeareandco.princeton.edu/books/santayana-life-reason/
http://www.wikidata.org/entity/Q7752230,The Morals of Marcus Ordeyne,William John Locke,adventure novel,,https://shakespeareandco.princeton.edu/books/locke-morals-marcus-ordeyne/
http://www.wikidata.org/entity/Q470616,The Philanderer,George Bernard Shaw,satire,,https://shakespeareandco.princeton.edu/books/shaw-philanderer/
http://www.wikidata.org/entity/Q7993159,Where Angels Fear to Tread,E. M. Forster,novel,1905-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/forster-angels-fear-tread/
http://www.wikidata.org/entity/Q4342308,Puck of Pook's Hill,Rudyard Kipling,fantasy,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-puck-pooks-hill/
http://www.wikidata.org/entity/Q7715074,The Awakening of Helena Richie,Margaret Deland,historical novel,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/deland-awakening-helena-richie/
http://www.wikidata.org/entity/Q7716494,The Beloved Vagabond,William John Locke,adventure novel,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/locke-beloved-vagabond/
http://www.wikidata.org/entity/Q7719311,The Book of Tea,Okakura Kakuzō,,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/okakura-book-tea/
http://www.wikidata.org/entity/Q7735024,The Four Million,O. Henry,,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/henry-four-million/
http://www.wikidata.org/entity/Q260205,The Jungle,Upton Sinclair,social novel;social novel;novel;novel,1905-02-26 00:00:00,https://shakespeareandco.princeton.edu/books/sinclair-jungle/
http://www.wikidata.org/entity/Q18635229,The Mirror of the Sea,Joseph Conrad,,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/conrad-mirror-sea/
http://www.wikidata.org/entity/Q152267,White Fang,Jack London,Guata;anime,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/london-white-fang/
http://www.wikidata.org/entity/Q429967,Chamber Music,James Joyce,poetry,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/joyce-chamber-music/
http://www.wikidata.org/entity/Q6223808,John Bull's Other Island,George Bernard Shaw,,,https://shakespeareandco.princeton.edu/books/shaw-john-bulls-island/
http://www.wikidata.org/entity/Q42728800,The Fruit of the Tree,Edith Wharton,novel,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wharton-fruit-tree/
http://www.wikidata.org/entity/Q1394147,The Hill of Dreams,Arthur Machen,autobiographical novel,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/machen-hill-dreams/
http://www.wikidata.org/entity/Q2465752,The Iron Heel,Jack London,science fiction novel;political novel;dystopian novel,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/london-iron-heel/
http://www.wikidata.org/entity/Q15999894,The Longest Journey,E. M. Forster,novel,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/forster-longest-journey/
http://www.wikidata.org/entity/Q94440704,The Playboy of the Western World,John Millington Synge,,1912-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/synge-playboy-western-world/
http://www.wikidata.org/entity/Q18209556,The Road,Jack London,autobiography,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/road-2/
http://www.wikidata.org/entity/Q726254,The Wonderful Adventures of Nils,Selma Lagerlöf,speculative fiction novel;speculative fiction novel;children's literature;children's literature,1906-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lagerlof-wonderful-adventures-nils/
http://www.wikidata.org/entity/Q3485648,A Set of Six,Joseph Conrad,,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/conrad-set-six/
http://www.wikidata.org/entity/Q30109470,All Things Considered,G. K. Chesterton,essay,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-things-considered/
http://www.wikidata.org/entity/Q7012633,New Worlds for Old,H. G. Wells,non-fiction,1908-03-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-new-worlds-old/
http://www.wikidata.org/entity/Q3486423,Orthodoxy,G. K. Chesterton,Christian apologetics,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-orthodoxy/
http://www.wikidata.org/entity/Q2368111,The Autobiography of a Super-Tramp,W. H. Davies,autobiographical novel,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/davies-autobiography-super-tramp/
http://www.wikidata.org/entity/Q7742277,The Intermediate Sex,Edward Carpenter,LGBT,,https://shakespeareandco.princeton.edu/books/carpenter-intermediate-sex/
http://www.wikidata.org/entity/Q959816,The Man Who Was Thursday,G. K. Chesterton,novel;thriller,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-man-thursday/
http://www.wikidata.org/entity/Q2563691,The Mystery of the Yellow Room,Gaston Leroux,detective fiction;crime novel;locked room mystery;detective literature,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/leroux-mystery-yellow-room/
http://www.wikidata.org/entity/Q7754941,The Old Wives' Tale,Arnold Bennett,novel,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bennett-old-wives-tale/
http://www.wikidata.org/entity/Q936276,The Wind in the Willows,Kenneth Grahame,children's novel,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/grahame-wind-willows/
http://www.wikidata.org/entity/Q1247736,Ann Veronica,H. G. Wells,feminist novel,1909-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-ann-veronica/
http://www.wikidata.org/entity/Q1317839,Martin Eden,Jack London,Künstlerroman,1909-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/london-martin-eden/
http://www.wikidata.org/entity/Q25206363,Roads of Destiny,O. Henry,,1909-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/henry-roads-destiny/
http://www.wikidata.org/entity/Q19896235,The Street of Adventure,Philip Gibbs,novel,1919-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/gibbs-street-adventure/
http://www.wikidata.org/entity/Q7797597,Three Lives,Gertrude Stein,novel;novella,1909-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stein-three-lives/
http://www.wikidata.org/entity/Q1535422,Tono-Bungay,H. G. Wells,science fiction novel,1909-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-tono-bungay/
http://www.wikidata.org/entity/Q19107545,Tremendous Trifles,G. K. Chesterton,essay,1909-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-tremendous-trifles/
