uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated,id,exceptional_types,exceptional_counts,original_uri
sterne-sentimental-journey-france,A Sentimental Journey through France and Italy,"Sterne, Laurence",,,,,,,Book,False,https://archive.org/details/sentimentaljourn00ster,,"Odette Cornu borrowed a ""World Classics"" edition. For additional borrows of *A Sentimental Journey,"" see volume 2 of [*The Works of Sterne*](https://shakespeareandco.princeton.edu/books/sterne-works-sterne-life/).",1,1,0,1940,2021-11-06T13:08:44.370924+00:00,sterne-sentimental-journey-france,,0,https://shakespeareandco.princeton.edu/books/sterne-sentimental-journey-france/
knew,As I Knew Him,,,,,,,,,True,,,Unidentified.,1,1,0,1937,2021-11-15T21:46:02.990732+00:00,knew,,0,https://shakespeareandco.princeton.edu/books/knew/
autumn,Autumn,,,,,,,,,True,,,Unidentified.,1,1,0,1926,2020-06-02T22:48:19+00:00,autumn,,0,https://shakespeareandco.princeton.edu/books/autumn/
heywood-woman-killed-kindness,A Woman Killed with Kindness,"Heywood, Thomas",,,,,,,Book,False,https://archive.org/details/awomankilledwit00heywgoog,,,1,1,0,1945,2021-10-28T12:05:38.778346+00:00,heywood-woman-killed-kindness,['post1942_events'],[1],https://shakespeareandco.princeton.edu/books/heywood-woman-killed-kindness/
michel-ayenbite-inwyt-remorse,"Ayenbite of Inwyt, or Remorse of Conscience: In the Kentish Dialect, 1340 A. D.","Michel, Dan, of Northgate",,,,,,,Book,False,https://archive.org/stream/danmichelsayenbi00lauruoft#page/n6/mode/2up,,,2,2,0,1936;1940,2020-05-20T00:34:54+00:00,michel-ayenbite-inwyt-remorse,,0,https://shakespeareandco.princeton.edu/books/michel-ayenbite-inwyt-remorse/
anthony-ballyhoo,Ballyhoo,,"Anthony, Norman",,,,,,Periodical,False,,"Vol. 4, no. 3, Apr 1933",,1,1,0,1933,2020-06-09T23:34:57+00:00,anthony-ballyhoo,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/anthony-ballyhoo/
evening-sun,Baltimore Evening Sun,,,,,,,,Periodical,False,,"Aug 3, 1922",,1,1,0,1923,2020-06-14T16:30:00+00:00,evening-sun,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/evening-sun/
bandit,Bandit,,,,,,,,,True,,,"Unidentified. August Blanche's *The Bandit* (1872), Edgar Rice Burroughs's *The Bandit of Hell's Bend* (1925), Leslie Charteris's *The Bandit* (1929), or Panait Istrati's *The Bandits* (1929).",2,2,0,1931,2021-03-03T02:47:37+00:00,bandit,,0,https://shakespeareandco.princeton.edu/books/bandit/
banished-empire,Banished Empire,,,,,,,,,True,,,Unidentified. Likely B. L. Putnam Weale's *The Vanished Empire* (1926).,1,1,0,1933,2020-06-03T03:00:02+00:00,banished-empire,,0,https://shakespeareandco.princeton.edu/books/banished-empire/
beatrice,Beatrice,,,,,,,,,True,,,Unidentified. Likely H. Rider Haggard's *Beatrice: A Novel* (1890).,1,1,0,1927,2020-08-17T03:10:08+00:00,beatrice,,0,https://shakespeareandco.princeton.edu/books/beatrice/
beaumont-beaumont-fletcher,Beaumont and Fletcher,"Beaumont, Francis;Fletcher, John",,,,,,,Book,False,,Vol. 2,"Richard Le Gallienne, Charles Dullin, Catherine Yarrow, and Jeanine (Delpech) Teissier borrowed the 2 volume Mermaid Series edition. Mme Mazon and Mme France Raphael borrowed either the Mermaid or Everyman's Library edition.",6,6,0,1928;1929;1930;1938;1939;1940;1941,2021-11-20T21:39:53.205328+00:00,beaumont-beaumont-fletcher,"['longterm_borrows', 'overborrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/beaumont-beaumont-fletcher/
beddoes-beddoess-poems,Beddoes Poems,"Beddoes, Thomas Lovell",,,,,,,Book,False,,,,1,0,1,1938,2021-11-20T21:39:35.269587+00:00,beddoes-beddoess-poems,,0,https://shakespeareandco.princeton.edu/books/beddoes-beddoess-poems/
bella,Bella,,,,,,,,,True,,,"Unidentified. Likely Jean Giraudoux's *Bella,* translated by J. F. Scanlon (1927).",1,1,0,1932,2020-06-02T23:57:06+00:00,bella,,0,https://shakespeareandco.princeton.edu/books/bella/
ben-jonson,Ben Jonson,,,,,,,,,True,,,"Unidentified edition. N. E. Mayer borrows volume 1, Stanislas Pascal Franchot borrows volume 3, Irene Wissotzky borrows volumes 1–3, and Francoise de Marcilly borrows volume 2.",6,5,1,1929;1939;1932;1933,2021-11-15T23:12:44.272521+00:00,ben-jonson,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/ben-jonson/
beowulf,Beowulf,,,,,,,,Book,False,,,,3,3,0,1936;1946;1940,2020-04-30T19:40:21+00:00,beowulf,['post1942_events'],[1],https://shakespeareandco.princeton.edu/books/beowulf/
bertrand-russell,Bertrand Russell,,,,,,,,,True,,,Unidentified. By or about Bertrand Russell.,1,0,0,1938,2021-11-15T23:12:53.312327+00:00,bertrand-russell,,0,https://shakespeareandco.princeton.edu/books/bertrand-russell/
best-mystery-stories,Best Mystery Stories,,,,,,,,,True,,,Unidentified.,12,12,0,1937;1938;1939;1940;1941,2020-08-17T03:13:57+00:00,best-mystery-stories,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/best-mystery-stories/
bible-lands,Bible Lands,,,,,,,,,True,,,Unidentified.,1,0,0,1927,2020-07-11T14:23:23+00:00,bible-lands,,0,https://shakespeareandco.princeton.edu/books/bible-lands/
blakes-life,Blake's Life,,,,,,,,,True,,,Unidentified. A biography of William Blake.,1,1,0,1941,2021-11-15T23:13:50.689206+00:00,blakes-life,,0,https://shakespeareandco.princeton.edu/books/blakes-life/
lewis-blast,Blast,,"Lewis, Wyndham",,,,,,Periodical,False,https://modjourn.org/journal/blast/,,,1,1,0,1932,2021-03-28T20:21:18+00:00,lewis-blast,,0,https://shakespeareandco.princeton.edu/books/lewis-blast/
breuer-either,"[Breuer, Bessie / Either of hers]","Breuer, Bessie",,,,,,,,True,,,"Unidentified. The lending library card reads ""Breuer, Bessie / Either of hers,"" likely a reference to her two novels from the 1930s: [*Memory of My Love*](https://shakespeareandco.princeton.edu/books/breuer-memory-love/) (1935) and [*The Daughter*](https://shakespeareandco.princeton.edu/books/breuer-daughter/) (1938).",1,0,0,,2021-11-15T23:14:06.324963+00:00,breuer-either,,0,https://shakespeareandco.princeton.edu/books/breuer-either/
british-agriculture,British Agriculture,,,,,,,,,True,,,"Unidentified. Edward G. Strutt, Leslie Scott, and G.H. Roberts's *British Agriculture: The Nation's Opportunity* (1917), Joseph Burgess's *British Agriculture versus Foreign Tributes* (1925), or Viscount Astor and B. Seebohm Rowntree's *British Agriculture: The Principles of Future Policy* (1938), etc.",1,1,0,1941,2020-06-02T22:13:28+00:00,british-agriculture,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/british-agriculture/
british-costume,British Costume,,,,,,,,,True,,,Unidentified. J. R. Planche's *History of British Costume* (1834) or Mrs. Charles H. Ashdown's *British Costume During XIX Centuries* (1910).,1,1,0,1925,2020-07-03T22:06:22+00:00,british-costume,,0,https://shakespeareandco.princeton.edu/books/british-costume/
loeb-broom,Broom,,"Loeb, Harold;Kreymborg, Alfred;Josephson, Matthew",,,,,,Periodical,False,https://bluemountain.princeton.edu/bluemtn/?a=cl&cl=CL1&sp=bmtnaap&,Sep 1922;Oct 1922;Nov 1922;Dec 1922,,6,6,0,1923;1933,2020-06-23T21:51:53+00:00,loeb-broom,"['overborrows', 'unknown_borrows']","[4, 1]",https://shakespeareandco.princeton.edu/books/loeb-broom/
brownings-works,Browning's Works,,,,,,,,Book,True,,2 vols.,Unidentified. Nathalie Sarraute borrowed an edition of either Elizabeth or Robert Browning published by John Murray and François Valery borrowed a 2 volume edition.,4,4,0,1936;1940;1944;1934,2021-11-15T23:14:25.084623+00:00,brownings-works,"['post1942_events', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/brownings-works/
bull-fighting,Bull Fighting,,,,,,,,,True,,,"Unidentified. Richard Layman identifies the item as either J. Morewood Dowsett's ""The Spanish Bullfight"" (1925) or Henry de Montherlant's *Les bestiaires* (1926). Michael Reynolds identifies it as Dowsett's *The Spanish Bull Ring* (1928). Noel Riley Fitch identifies it as T. W. Jones's *Bullfighting* (1904). All are unlikely or (due to date of publication) impossible. Another option is Vicente Blasco Ibanez's *Corrida (The Bull-Fight),* a bilingual edition, translated by C. D. Campbell (1919).",1,1,0,1926,2020-08-17T18:41:56+00:00,bull-fighting,,0,https://shakespeareandco.princeton.edu/books/bull-fighting/
bulwer,Bulwer,,,,,,,,,True,,,Unidentified.,1,1,0,1933,2020-06-02T22:40:27+00:00,bulwer,,0,https://shakespeareandco.princeton.edu/books/bulwer/
byron,Byron,,,,,,,,,True,,,Unidentified. By or about Byron.,3,2,0,1936;1930;1938,2021-11-15T23:15:16.963388+00:00,byron,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/byron/
byron-byrons-works,Byron's Works,"Byron, George Gordon Byron",,,,,,,Book,False,,,"At least two editions of Byron's collected poems circulated in the lending library. Claude Spira and Elizabeth Theves borrowed editions published by Oxford, and Jacques Mardrus borrowed an edition published by Frowde.",5,5,0,1939;1940;1933;1942,2021-11-20T21:40:59.328718+00:00,byron-byrons-works,"['post1942_events', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/byron-byrons-works/
marx-capital-critique-political,Capital: A Critique of Political Economy,"Marx, Karl",,,,,,,Book,False,,,,2,1,1,1932,2020-04-30T19:40:17+00:00,marx-capital-critique-political,,0,https://shakespeareandco.princeton.edu/books/marx-capital-critique-political/
car,Car,,,,,,,,,True,,,Unidentified.,2,2,0,1927,2020-07-07T04:25:49+00:00,car,,0,https://shakespeareandco.princeton.edu/books/car/
caravan,Caravan,,,,,,,,,True,,,"Unidentified. John Galsworthy's *Caravan: The Assembled Tales of John Galsworthy* (1925), Witter Bynner's *Caravan* (1925), or  issues of *The American Caravan* (1927 – 1931), etc.",6,6,0,1938;1925;1941,2020-07-17T01:21:39+00:00,caravan,,0,https://shakespeareandco.princeton.edu/books/caravan/
cassells-dictionary,Cassell's Dictionary,,,,,,,,Book,True,,,"Unidentified. Likely Cassell's *New French-English, English-French Dictionary* (1930).",1,1,0,1937,2021-11-20T21:32:10.585768+00:00,cassells-dictionary,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/cassells-dictionary/
cassells-german-english,Cassell's German and English Dictionary,,,,,,,,Book,False,,,,2,2,0,1940;1950,2020-05-06T13:04:28+00:00,cassells-german-english,"['post1942_events', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/cassells-german-english/
challenge,Challenge,,,,,,,,,True,,,"Unidentified. Louis Untermeyer's *Challenge* (1914); Vita Sackville-West's *Challenge* (1923); or an issue of the literary quarterly, *Challenge/New Challenge,* edited by Dorothy West et al. (1934–1937); etc.",1,1,0,1937,2020-06-03T02:41:51+00:00,challenge,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/challenge/
charles-baudelaire,Charles Baudelaire,,,,,,,,,True,,,Unidentified. By or about Charles Baudelaire.,1,1,0,1929,2021-11-15T23:15:42.307262+00:00,charles-baudelaire,,0,https://shakespeareandco.princeton.edu/books/charles-baudelaire/
charles-dickens,Charles Dickens,,,,,,,,,True,,,Unidentified. By or about Charles Dickens.,3,3,0,1928;1938;1925;1926,2021-11-15T23:15:52.373614+00:00,charles-dickens,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/charles-dickens/
charles-morgan,Charles Morgan,,,,,,,,,True,,,Unidentified. By or about Charles Morgan.,1,1,0,1939,2021-11-15T23:16:01.150830+00:00,charles-morgan,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/charles-morgan/
biggers-charlie-chan,Charlie Chan,"Biggers, Earl Derr",,,,,,,Book,True,,,Unidentified. Unspecified Charlie Chan mystery.,1,1,0,1941,2021-11-15T23:16:09.995453+00:00,biggers-charlie-chan,,0,https://shakespeareandco.princeton.edu/books/biggers-charlie-chan/
charlotte-bronte,Charlotte Brontë,,,,,,,,Book,True,,,Unidentified. By or about Charlotte Brontë.,1,1,0,1930,2021-11-15T23:16:17.248452+00:00,charlotte-bronte,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/charlotte-bronte/
chaucer,Chaucer,,,,,,,,,True,,,Unidentified. By or about Chaucer.,1,0,1,1934,2021-11-15T23:16:24.399980+00:00,chaucer,,0,https://shakespeareandco.princeton.edu/books/chaucer/
chesterfield-chesterfields-letters,Chesterfield's Letters,"Stanhope, Philip, Earl of Chesterfield",,,,,,,Book,False,,,,1,1,0,1938,2021-11-20T21:41:06.997430+00:00,chesterfield-chesterfields-letters,,0,https://shakespeareandco.princeton.edu/books/chesterfield-chesterfields-letters/
chinese-theatre,Chinese Theatre,,,,,,,,,True,,,"Unidentified. Chu Chia-Chien's *Chinese Theatre,* translated by James A. Graham (1922) or Adolf Eduard Zucker's 
*The Chinese Theater* (1925).",1,1,0,1940,2020-06-02T22:14:10+00:00,chinese-theatre,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/chinese-theatre/
christian-symbols,Christian Symbols,,,,,,,,,True,,,Unidentified.,1,1,0,1939,2020-06-02T22:45:22+00:00,christian-symbols,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/christian-symbols/
christina-rossetti,Christina Rossetti,,,,,,,,,True,,,Unidentified. By or about Christina Rossetti.,1,0,1,1931,2021-11-15T23:16:47.125521+00:00,christina-rossetti,,0,https://shakespeareandco.princeton.edu/books/christina-rossetti/
christine,Christine,,,,,,,,,True,,,"Unidentified. Likely Julien Green's *Christine and Other Stories"" (1930).",3,3,0,1931;1949,2020-08-17T03:18:18+00:00,christine,['post1942_events'],[1],https://shakespeareandco.princeton.edu/books/christine/
ch-unclear,Ch[unclear],,,,,,,,,True,,,Unidentified. Handwriting unclear.,1,1,0,1922,2020-06-12T23:01:42+00:00,ch-unclear,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/ch-unclear/
rutherford-clara-hopgood,Clara Hopgood,"Rutherford, Mark",,,,,,,Book,False,https://archive.org/details/clarahopgood00whituoft,,,1,1,0,1924,2021-04-17T21:42:20+00:00,rutherford-clara-hopgood,,0,https://shakespeareandco.princeton.edu/books/rutherford-clara-hopgood/
cleopatra,Cleopatra,,,,,,,,,True,,,Unidentified.,1,1,0,1941,2021-07-22T18:28:05+00:00,cleopatra,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/cleopatra/
macpherson-close,Close Up,,"Macpherson, Kenneth;Bryher",,,,,,Periodical,False,https://archive.org/search.php?query=creator%3A%22Macpherson%2C+Kenneth%2C+%5Bfrom+old+catalog%5D+ed%22,,,2,0,2,1929;1927,2020-06-12T14:31:30+00:00,macpherson-close,,0,https://shakespeareandco.princeton.edu/books/macpherson-close/
bridges-collected-essays-papers,"Collected Essays, Papers, &c.","Bridges, Robert",,,,,,,Book,False,,"Vol. 1, 1927 I. The Influence of the Audience on Shakespeare&#x27;s Drama;Vol. 2, 1928 II. Humdrum &amp; Harum-scarum, a Lecture on Free Verse; III. Poetic Diction;Vol. 3, 1929 IV. A Critical Introduction to Keats;Vol. 4, 1930 V. George Darley;Vol. 5, 1931 VI. The Poems of Mary Coleridge; VII. Lord De Tabley&#x27;s Poems;Vol. 6, 1932 VIII. Dante in English Literature; IX. The Poems of Emily Brontë; X. Dryden on Milton;Vol. 7, 1933 XI. Studies in Poetry; XII. Springs of Helicon; XIII. Wordsworth &amp; Kipling; XIV. Word-books; XV. Letter on English Prosody &amp; Note on Neo-Miltonics;Vol. 8, 1934 XVI. The Bible; XVII. Bunyan&#x27;s Pilgrim&#x27;s Progress; XVIII. Sir Thomas Browne; XIX. George Santayana; XX. The Glamour of Grammar;Vol. 9, 1935 XXI. The Musical Setting of Poetry; XXII. Some Principles of Hymn-singing; XXIII. About Hymns; XXIV. English Chanting; XXV. Chanting; XXVI. Psalms Noted in Speech Rhythm;Vol. 10, 1936 XXVII. An Address to the Swindon W.E.A; XXVIII. The Necessity of Poetry; XXIX. Poetry; XXX. Appendix: An Account of the Casualty Department","*Collected Essays, Papers, &c.* (1927–1936) was originally published in 30 volumes, but circulated in the lending library as a 10 volume set.",4,4,0,1939;1940,2020-06-02T21:50:30+00:00,bridges-collected-essays-papers,,0,https://shakespeareandco.princeton.edu/books/bridges-collected-essays-papers/
