,id,type,counts
3735,tynan-infatuation-peter,overborrows,1
3736,unclear-ides,overborrows,1
3737,unclear-idylls,overborrows,1
3738,unclear-ile,overborrows,1
3739,unclear-unclear,overborrows,1
3740,unclear-understand,overborrows,1
3741,undset-burning-bush,overborrows,1
3742,undset-ida-elizabeth-novel,overborrows,1
3743,undset-wild-orchid,overborrows,1
3744,unknown-god,post1942_events,1
3745,unknown-god,unknown_borrows,1
3746,untermeyer-modern-american-poetry,overborrows,1
3747,untermeyer-new-adam,overborrows,1
3748,utley-japans-feet-clay,overborrows,1
3749,vachell-phoebes-guest-house,overborrows,1
3750,vail-murder-murder,overborrows,1
3751,vale,overborrows,1
3752,valery-tel,post1942_events,1
3753,van-dine-benson-murder-case,overborrows,1
3754,van-dine-bishop-murder-case,overborrows,1
3755,van-dine-canary-murder-case,overborrows,2
3756,van-dine-casino-murder-case,overborrows,2
3757,van-dine-dragon-murder-case,overborrows,3
3758,van-dine-garden-murder-case,overborrows,4
3759,van-dine-gracie-allen-murder,overborrows,5
3760,van-dine-gracie-allen-murder,sunday_shopers,1
3761,van-dine-kennel-murder-case,overborrows,2
3762,van-dine-kidnap-murder-case,overborrows,5
3763,van-doren-benjamin-franklin,overborrows,2
3764,van-doren-benjamin-franklin,post1942_events,1
3765,van-doren-benjamin-franklin,unknown_borrows,1
3766,van-doren-first-affections,overborrows,2
3767,van-doren-three-worlds,overborrows,1
3768,van-vechten-blind-bow-boy,overborrows,1
3769,van-vechten-blind-bow-boy,unknown_borrows,1
3770,van-vechten-excavations-book-advocacies,overborrows,1
3771,van-vechten-merry-go-round,overborrows,1
3772,van-vechten-merry-go-round,unknown_borrows,1
3773,van-vechten-nigger-heaven,overborrows,1
3774,van-vechten-peter-whiffle,overborrows,1
3775,van-vechten-tiger-house,overborrows,1
3776,van-vorst-big-tremaine-novel,overborrows,1
3777,van-wagner-new-york-detective,unknown_borrows,1
3778,vance-escape-novel-inside,overborrows,3
3779,vanderbilt-farewell-fifth-avenue,overborrows,1
3780,vandercook-black-majesty,overborrows,1
3781,vandercook-murder-trinidad-case,overborrows,1
3782,vaucaire-toussaint-louverture,post1942_events,1
3783,vaucaire-toussaint-louverture,sunday_shopers,1
3784,vaughan-curtain-rises,overborrows,1
3785,vaughan-fathers-house,overborrows,1
3786,vaughan-soldier-gentlewoman,overborrows,2
3787,vecellio-costumes-anciens-modernes,overborrows,1
3788,verga-cavalleria-rusticana-stories,overborrows,1
3789,verschoyle-english-novelists-survey,overborrows,3
3790,views-reviews,overborrows,1
3791,views-reviews,sunday_shopers,1
3792,villa-celebration-edith-sitwell,post1942_events,1
3793,village,unknown_borrows,1
3794,villard-newspapers-newspaper-men,overborrows,1
3795,viva,overborrows,1
3796,voigt-unto-caesar,overborrows,1
3797,vorse-prestons,unknown_borrows,1
3798,vorse-second-cabin,overborrows,1
3799,wa-unclear,overborrows,1
3800,waddell-peter-abelard-novel,overborrows,2
3801,wagner-ring-nibelung,overborrows,1
3802,waite-occult-sciences,unknown_borrows,1
3803,walker-busmans-holiday-comedy,overborrows,2
3804,wallace-face-night,overborrows,1
3805,wallace-flat-2,overborrows,1
3806,wallace-sinister-alibi,overborrows,1
3807,walling-corpse-crimson-slippers,overborrows,1
3808,walling-corpse-green-pyjamas,overborrows,3
3809,walling-one-serpent,overborrows,2
3810,waln-house-exile,overborrows,1
3811,waln-reaching-stars,overborrows,2
3812,waln-reaching-stars,sunday_shopers,1
3813,waln-reaching-stars,unknown_borrows,1
3814,walpole-captives-novel-four,overborrows,2
3815,walpole-captives-novel-four,unknown_borrows,1
3816,walpole-cathedral-novel,overborrows,2
3817,walpole-dark-circus,overborrows,1
3818,walpole-duchess-wrexe-decline,overborrows,2
3819,walpole-farthing-hall,post1942_events,1
3820,walpole-fortitude,overborrows,2
3821,walpole-golden-scarecrow,overborrows,1
3822,walpole-green-mirror,overborrows,1
3823,walpole-hans-frost-novel,overborrows,2
3824,walpole-harmer-john-unworldly,overborrows,1
3825,walpole-head-green-bronze,overborrows,2
3826,walpole-inquisitor,overborrows,3
3827,walpole-jeremy-hamlet,overborrows,1
3828,walpole-jeremy-hamlet,unknown_borrows,1
3829,walpole-john-cornelius-life,overborrows,1
3830,walpole-joseph-conrad,overborrows,1
3831,walpole-judith-paris,overborrows,1
3832,walpole-maradick-forty-transition,overborrows,1
3833,walpole-old-ladies,overborrows,2
3834,walpole-portrait-man-red,overborrows,2
3835,walpole-prayer,overborrows,1
3836,walpole-rogue-herries,overborrows,1
3837,walpole-secret-city-novel,overborrows,1
3838,walpole-silver-thorn-book,overborrows,1
3839,walpole-souls-night,overborrows,2
3840,walpole-vanessa,overborrows,2
3841,walpole-wintersmoon,overborrows,1
3842,walpole-young-enchanted,overborrows,1
3843,walsh-quarter,overborrows,1
3844,walsh-quarter,sunday_shopers,1
3845,walter-scott,overborrows,1
3846,walters-irish-poets-day,overborrows,1
3847,ward-cambridge-history-english,overborrows,1
3848,ward-powys-brothers-study,overborrows,1
3849,warner-lolly-willowes,overborrows,1
3850,warner-mr-fortunes-maggot,post1942_events,1
3851,warner-true-heart,overborrows,2
3852,warre-cornish-jane-austen,unknown_borrows,1
3853,warren-night-rider,overborrows,1
3854,wassermann-bula-matari-stanley,overborrows,2
3855,wassermann-doctor-kerkhoven,overborrows,1
3856,wassermann-joseph-kerkhovens-third,overborrows,2
3857,wassermann-maurizius-case,overborrows,2
3858,wassermann-oberlins-three-stages,overborrows,1
3859,wassermann-wedlock,overborrows,1
3860,wassermann-wedlock,unknown_borrows,1
3861,watson-ways-behaviourism,overborrows,2
3862,waugh-balliols,overborrows,1
3863,waugh-black-mischief,overborrows,2
3864,waugh-black-mischief,post1942_events,2
3865,waugh-black-mischief,unknown_borrows,1
3866,waugh-georgian-stories-1925,overborrows,1
3867,waugh-handful-dust,overborrows,3
3868,waugh-handful-dust,sunday_shopers,1
3869,waugh-scoop,post1942_events,1
3870,waugh-vile-bodies,overborrows,1
3871,waugh-waugh-abyssinia,overborrows,1
3872,webb-cottage-sinister,overborrows,1
3873,webb-death-dovecot-murder,overborrows,1
3874,webb-death-maiden,overborrows,5
3875,webb-golden-arrow,overborrows,1
3876,webb-golden-arrow,sunday_shopers,1
3877,webb-gone-earth,overborrows,1
3878,webb-precious-bane-novel,overborrows,5
3879,webb-s-s-murder,sunday_shopers,1
3880,webb-seven-secret-love,overborrows,1
3881,webster-dear-enemy,overborrows,1
3882,webster-webster-ford,overborrows,1
3883,webster-webster-tourneur,overborrows,1
3884,webster-white-devil,overborrows,1
3885,weekend-calendar,post1942_events,1
3886,weekend-calendar,unknown_borrows,1
3887,weekley-romance-words,overborrows,1
3888,weidman-can-get-wholesale,unknown_borrows,1
3889,welby-swinburne-critical-study,overborrows,2
3890,wells-apropos-dolores,overborrows,2
3891,wells-book-catherine-wells,overborrows,1
3892,wells-boon,overborrows,1
3893,wells-bulpington-blup,sunday_shopers,1
3894,wells-christina-albertas-father,overborrows,1
3895,wells-croquet-player,unknown_borrows,1
3896,wells-doorstep-murders-kenneth,overborrows,1
3897,wells-experiment-autobiography-discoveries,overborrows,5
3898,wells-first-men-moon,overborrows,1
3899,wells-food-gods-came,overborrows,1
3900,wells-history-mr-polly,overborrows,2
3901,wells-joan-peter,overborrows,1
3902,wells-kipps-story-simple,overborrows,1
3903,wells-love-mr-lewisham,overborrows,2
3904,wells-mankind-making,overborrows,1
3905,wells-mankind-making,post1942_events,1
3906,wells-men-like-gods,overborrows,1
3907,wells-new-machiavelli,overborrows,2
3908,wells-new-worlds-old,overborrows,1
3909,wells-outline-history,overborrows,1
3910,wells-passionate-friends,overborrows,2
3911,wells-passionate-friends,sunday_shopers,1
3912,wells-passionate-friends,unknown_borrows,1
3913,wells-russia-shadows,overborrows,1
3914,wells-tales-unexpected,overborrows,1
3915,wells-tono-bungay,overborrows,2
3916,wells-tono-bungay,sunday_shopers,1
3917,wells-work-wealth-happiness,overborrows,3
3918,wells-work-wealth-happiness,sunday_shopers,1
3919,wells-world-brain,overborrows,1
3920,wells-year-prophesying,overborrows,1
3921,welsh-short-stories,overborrows,1
3922,werfel-forty-days-musa,overborrows,1
3923,werfel-pascarella-family,overborrows,1
3924,werner-barnum,overborrows,1
3925,werth-destiny-france,overborrows,1
3926,wescott-goodbye-wisconsin,overborrows,1
3927,west-crisis-criticism,overborrows,1
3928,west-day-locust,overborrows,1
3929,west-harriet-hume-london,overborrows,1
3930,west-harsh-voice-four,overborrows,2
3931,west-henry-james,overborrows,1
3932,west-judge,overborrows,3
3933,west-miss-lonelyhearts,overborrows,3
3934,west-strange-necessity-essays,overborrows,2
3935,west-thinking-reed,overborrows,1
3936,west-thinking-reed,unknown_borrows,1
3937,weston-legend-sir-lancelot,overborrows,2
3938,weston-ritual-romance,overborrows,2
3939,wharton-backward-glance,overborrows,3
3940,wharton-backward-glance,post1942_events,1
3941,wharton-ethan-frome,overborrows,1
3942,wharton-fruit-tree,overborrows,1
3943,wharton-glimpses-moon,overborrows,4
3944,wharton-gods-arrive,overborrows,1
3945,wharton-morocco,overborrows,1
3946,wharton-twilight-sleep,overborrows,1
3947,wheatley-century-spy-stories,overborrows,5
3948,wheeler-death-dear-clara,overborrows,4
3949,whibley-pageantry-life,overborrows,1
3950,whipple-approval,unknown_borrows,1
3951,whistler-gentle-art-making,post1942_events,1
3952,white-catharine-furze,overborrows,1
3953,white-flight,overborrows,1
3954,white-gold,unknown_borrows,1
3955,white-peacock,overborrows,3
3956,white-peacock,sunday_shopers,1
3957,white-revolution-tanners-lane,overborrows,1
3958,whitehead-adventures-ideas,overborrows,1
3959,whitehead-religion-making-lowell,overborrows,2
3960,whitehead-science-modern-world,overborrows,1
3961,whitman-complete-prose-works,overborrows,3
3962,whitman-specimen-days-america,overborrows,1
3963,whitman-uncollected-poetry-prose,overborrows,2
3964,whitman-walt-whitmans-poems,sunday_shopers,1
3965,wilde-english-renaissance-lecture,overborrows,1
3966,wilde-english-renaissance-lecture,sunday_shopers,1
3967,wilde-ideal-husband,overborrows,2
3968,wilde-importance-earnest-trivial,overborrows,1
3969,wilde-lady-windermeres-fan,overborrows,3
3970,wilde-lord-arthur-saviles,overborrows,1
3971,wilde-picture-dorian-grey,overborrows,1
3972,wilde-plays-oscar-wilde,overborrows,1
3973,wilde-salome,overborrows,1
3974,wilder-angel-troubled-waters,overborrows,1
3975,wilder-bridge-san-luis,longterm_borrows,1
3976,wilder-bridge-san-luis,overborrows,2
3977,wilder-bridge-san-luis,sunday_shopers,1
3978,wilder-cabala,overborrows,2
3979,wilder-cabala,post1942_events,4
3980,wilder-cabala,sunday_shopers,1
3981,wilder-cabala,unknown_borrows,1
3982,wilder-heavens-destination,overborrows,8
3983,wilder-heavens-destination,post1942_events,2
3984,wilder-heavens-destination,unknown_borrows,1
3985,wilenski-modern-movement-art,overborrows,1
3986,wilkins-victoria,overborrows,2
3987,william-blake,overborrows,1
3988,william-blake,unknown_borrows,1
3989,williams-american-grain,overborrows,3
3990,williams-bacon,overborrows,1
3991,williams-clock-ticks,overborrows,2
3992,williams-complete-collected-poems,overborrows,1
3993,williams-contact,unknown_borrows,1
3994,williams-death-answers-bell,overborrows,1
3995,williams-fox-prowls,overborrows,4
3996,williams-great-american-novel,overborrows,1
3997,williams-great-american-novel,unknown_borrows,1
3998,williams-kora-hell-improvisations,overborrows,3
3999,williams-life-along-passaic,overborrows,3
4000,williams-masks-midnight,overborrows,1
4001,williams-mr-treadgold-cuts,overborrows,1
4002,williams-novelette-prose-1921,overborrows,1
4003,williams-spring,overborrows,2
4004,williams-voyage-pagany,overborrows,1
4005,williams-white-mule,overborrows,3
4006,williams-white-mule,post1942_events,1
4007,williams-white-mule,sunday_shopers,1
4008,williamson-dandelion-days,overborrows,1
4009,williamson-flax-dream,overborrows,1
4010,wilson-alone-life-private,overborrows,1
4011,wilson-axels-castle-study,overborrows,4
4012,wilson-devil-take-hindmost,overborrows,2
4013,wilson-happens-hamlet,overborrows,1
4014,wilson-travels-two-democracies,unknown_borrows,1
4015,wilson-triple-thinkers-ten,overborrows,2
4016,winslow-trial-balances-anthology,overborrows,1
4017,winwar-poor-splendid-wings,overborrows,1
4018,witter-bynner,overborrows,1
4019,wodehouse-century-humour,overborrows,3
4020,wodehouse-hot-water,overborrows,2
4021,wodehouse-laughing-gas,overborrows,3
4022,wodehouse-little-nugget,overborrows,1
4023,wodehouse-louder-funnier,overborrows,1
4024,wodehouse-right-ho-jeeves,overborrows,2
4025,wodehouse-right-ho-jeeves,post1942_events,1
4026,wodehouse-right-ho-jeeves,sunday_shopers,1
4027,wodehouse-sam-sudden,overborrows,1
4028,wodehouse-summer-lightning,overborrows,2
4029,wolfe-happy-though-human,overborrows,1
4030,wolfe-look-homeward-angel,overborrows,1
4031,wolfe-story-novel,unknown_borrows,1
4032,wolfe-time-river-legend,overborrows,2
4033,wolseley-letters-lord-lady,overborrows,1
4034,wood-tell-birds-flowers,overborrows,1
4035,woodson-negro-history,post1942_events,1
4036,woodson-negro-history,unknown_borrows,1
4037,woodthorpe-necessary-corpse,overborrows,2
4038,woodward-new-american-history,overborrows,4
4039,woolf-common-reader,overborrows,1
4040,woolf-common-reader-second,overborrows,2
4041,woolf-flush-biography,overborrows,1
4042,woolf-intelligent-mans-way,overborrows,1
4043,woolf-jacobs-room,overborrows,8
4044,woolf-kew-gardens,overborrows,2
4045,woolf-lighthouse,overborrows,3
4046,woolf-lighthouse,unknown_borrows,1
4047,woolf-mark-wall,overborrows,1
4048,woolf-monday-tuesday,overborrows,2
4049,woolf-mr-bennett-mrs,overborrows,2
4050,woolf-mrs-dalloway,overborrows,9
4051,woolf-mrs-dalloway,post1942_events,1
4052,woolf-mrs-dalloway,unknown_borrows,1
4053,woolf-night-day,overborrows,3
4054,woolf-orlando-biography,overborrows,4
4055,woolf-room-ones,overborrows,3
4056,woolf-room-ones,post1942_events,1
4057,woolf-three-guineas,overborrows,2
4058,woolf-voyage,overborrows,2
4059,woolf-voyage,unknown_borrows,1
4060,woolf-waves,overborrows,5
4061,woolf-years,overborrows,7
4062,woolf-years,post1942_events,1
4063,woollcott-rome-burns,overborrows,2
4064,wordsworth-journals-dorothy-wordsworth,overborrows,2
4065,wordsworth-lyrical-ballads-poems,overborrows,2
4066,wordsworth-prelude,overborrows,1
4067,wordsworth-wordsworths-poetical-works,overborrows,1
4068,wren-beau-geste,overborrows,1
4069,wrench-spectator,overborrows,3
4070,wright-black-boy,post1942_events,5
4071,wright-black-boy,unknown_borrows,2
4072,wright-native,post1942_events,3
4073,wright-native,unknown_borrows,2
4074,wylie-collected-poems-elinor,overborrows,3
4075,wylie-collected-poems-elinor,unknown_borrows,1
4076,wylie-jennifer-lorn-sedate,overborrows,1
4077,wylie-orphan-angel,overborrows,2
4078,wylie-venetian-glass-nephew,overborrows,1
4079,yeats,unknown_borrows,1
4080,yeats-autobiographies,overborrows,3
4081,yeats-autobiographies,post1942_events,2
4082,yeats-book-irish-verse,overborrows,1
4083,yeats-brown-escape-book-escapes,overborrows,1
4084,yeats-brown-escape-book-escapes,sunday_shopers,1
4085,yeats-brown-lancer-large,overborrows,1
4086,yeats-brown-lives-bengal-lancer,overborrows,1
4087,yeats-celtic-twilight,overborrows,1
4088,yeats-collected-poems-w,overborrows,4
4089,yeats-cutting-agate,overborrows,1
4090,yeats-dramatis-personae-1896,overborrows,1
4091,yeats-dramatis-personae-1896,post1942_events,1
4092,yeats-early-memories-chapters,post1942_events,1
4093,yeats-early-memories-chapters,unknown_borrows,1
4094,yeats-early-poems-stories,overborrows,4
4095,yeats-essays,overborrows,4
4096,yeats-full-moon-march,overborrows,2
4097,yeats-full-moon-march,post1942_events,1
4098,yeats-hernes-egg,overborrows,1
4099,yeats-later-poems,sunday_shopers,1
4100,yeats-letters-new-island,overborrows,1
4101,yeats-letters-new-island,unknown_borrows,1
4102,yeats-plays,overborrows,3
4103,yeats-plays-controversies,overborrows,1
4104,yeats-poetical-works-william,post1942_events,1
4105,yeats-poetical-works-william,unknown_borrows,1
4106,yeats-responsibilities-poems,sunday_shopers,1
4107,yeats-reveries-childhood-youth,sunday_shopers,1
4108,yeats-vision,overborrows,1
4109,yeats-wheels-butterflies,overborrows,1
4110,yonge-history-christian-names,unknown_borrows,1
4111,young-brother-jonathan,overborrows,3
4112,young-dr-bradley-remembers,overborrows,3
4113,young-little-world,unknown_borrows,1
4114,young-looking-behind-censorships,overborrows,3
4115,young-looking-behind-censorships,unknown_borrows,1
4116,young-portrait-clare,overborrows,3
4117,young-red-rose,overborrows,1
4118,young-robert-bridges-critical,overborrows,2
4119,young-sea-horses,overborrows,1
4120,young-seek-country,overborrows,2
4121,young-vicars-daughter,overborrows,1
4122,young-young-physician,overborrows,1
4123,zangwill-children-ghetto-study,overborrows,2
4124,zangwill-children-ghetto-study,unknown_borrows,1
4125,zangwill-jinny-carrier,overborrows,1
4126,zinsser-rats-lice-history,overborrows,3
4127,zola-dram-shop,unknown_borrows,1
4128,zola-paris-three-cities,overborrows,1
4129,zweig-amok-story,overborrows,2
4130,zweig-beware-pity,overborrows,1
4131,zweig-erasmus-rotterdam,overborrows,2
4132,zweig-erasmus-rotterdam,unknown_borrows,1
4133,zweig-mary-queen-scotland,unknown_borrows,1
4134,zweig-mental-healers-franz,overborrows,2
